CountryName,Date,C1_School closing,C2_Workplace closing,C6_Stay at home requirements,E1_Income support,E3_Fiscal measures,H6_Facial Coverings,ConfirmedCases,ConfirmedDeaths
China,20200827,2.0,3.0,3.0,1.0,0.0,2.0,89784.0,4713.0
China,20200828,2.0,3.0,3.0,1.0,0.0,2.0,89814.0,4715.0
China,20200829,2.0,3.0,3.0,1.0,0.0,2.0,89836.0,4718.0
China,20200830,2.0,3.0,3.0,1.0,0.0,2.0,89863.0,4721.0
China,20200831,2.0,3.0,3.0,1.0,0.0,2.0,89895.0,4722.0
China,20200901,2.0,3.0,3.0,1.0,0.0,2.0,89914.0,4723.0
China,20200902,2.0,3.0,3.0,1.0,0.0,2.0,89934.0,4724.0
China,20200903,2.0,3.0,3.0,1.0,0.0,2.0,89953.0,4727.0
China,20200904,2.0,3.0,3.0,1.0,0.0,2.0,89986.0,4728.0
China,20200905,2.0,3.0,3.0,1.0,0.0,2.0,90008.0,4728.0
China,20200906,2.0,3.0,3.0,1.0,0.0,2.0,90025.0,4728.0
China,20200907,2.0,3.0,3.0,1.0,0.0,2.0,90058.0,4730.0
China,20200908,2.0,3.0,3.0,1.0,0.0,2.0,90079.0,4732.0
China,20200909,2.0,3.0,3.0,1.0,0.0,2.0,90087.0,4733.0
China,20200910,2.0,3.0,3.0,1.0,0.0,2.0,90100.0,4733.0
China,20200911,2.0,3.0,3.0,1.0,0.0,2.0,90127.0,4733.0
China,20200912,2.0,3.0,3.0,1.0,0.0,2.0,90145.0,4733.0
China,20200913,2.0,3.0,3.0,1.0,0.0,2.0,90168.0,4734.0
China,20200914,2.0,3.0,3.0,1.0,0.0,2.0,90197.0,4734.0
China,20200915,3.0,3.0,3.0,1.0,0.0,2.0,90219.0,4735.0
China,20200916,3.0,3.0,3.0,1.0,0.0,2.0,90243.0,4736.0
China,20200917,3.0,3.0,3.0,1.0,0.0,2.0,90250.0,4736.0
China,20200918,3.0,3.0,3.0,1.0,0.0,2.0,90294.0,4736.0
China,20200919,3.0,3.0,3.0,1.0,0.0,2.0,90308.0,4737.0
China,20200920,3.0,3.0,3.0,1.0,0.0,2.0,90333.0,4737.0
China,20200921,3.0,2.0,3.0,1.0,0.0,2.0,90369.0,4737.0
China,20200922,2.0,2.0,3.0,1.0,0.0,2.0,90381.0,4737.0
China,20200923,2.0,2.0,3.0,1.0,0.0,2.0,90399.0,4737.0
China,20200924,2.0,2.0,3.0,1.0,0.0,2.0,90409.0,4738.0
China,20200925,2.0,2.0,3.0,1.0,0.0,2.0,90424.0,4738.0
China,20200926,2.0,2.0,0.0,1.0,0.0,2.0,90441.0,4739.0
China,20200927,2.0,2.0,0.0,1.0,0.0,2.0,90456.0,4739.0
China,20200928,2.0,2.0,0.0,1.0,0.0,2.0,90483.0,4739.0
China,20200929,2.0,2.0,0.0,1.0,0.0,2.0,90505.0,4739.0
China,20200930,2.0,2.0,0.0,1.0,0.0,2.0,90528.0,4739.0
China,20201001,2.0,2.0,0.0,1.0,0.0,2.0,90528.0,4739.0
China,20201002,2.0,2.0,0.0,1.0,0.0,2.0,90567.0,4739.0
China,20201003,2.0,2.0,0.0,1.0,0.0,2.0,90584.0,4739.0
China,20201004,2.0,2.0,0.0,1.0,0.0,2.0,90604.0,4739.0
China,20201005,2.0,2.0,0.0,1.0,0.0,2.0,90629.0,4739.0
China,20201006,2.0,2.0,0.0,1.0,0.0,2.0,90652.0,4739.0
China,20201007,2.0,2.0,0.0,1.0,0.0,2.0,90667.0,4739.0
China,20201008,2.0,2.0,0.0,1.0,0.0,2.0,90689.0,4739.0
China,20201009,2.0,2.0,0.0,1.0,0.0,2.0,90728.0,4739.0
China,20201010,1.0,2.0,0.0,1.0,0.0,2.0,90757.0,4739.0
China,20201011,1.0,2.0,0.0,1.0,0.0,2.0,90778.0,4739.0
China,20201012,1.0,2.0,3.0,1.0,0.0,2.0,90812.0,4739.0
China,20201013,1.0,2.0,3.0,1.0,0.0,2.0,90830.0,4739.0
China,20201014,1.0,2.0,3.0,1.0,0.0,2.0,90858.0,4739.0
China,20201015,1.0,2.0,3.0,1.0,0.0,2.0,90869.0,4739.0
China,20201016,1.0,2.0,3.0,1.0,0.0,2.0,90905.0,4739.0
China,20201017,1.0,2.0,3.0,1.0,0.0,2.0,90925.0,4739.0
China,20201018,1.0,2.0,3.0,1.0,0.0,2.0,90955.0,4739.0
China,20201019,1.0,2.0,3.0,1.0,0.0,2.0,90972.0,4739.0
China,20201020,1.0,2.0,3.0,1.0,0.0,2.0,91006.0,4739.0
China,20201021,1.0,2.0,3.0,1.0,0.0,2.0,91022.0,4739.0
China,20201022,1.0,2.0,3.0,1.0,0.0,2.0,91044.0,4739.0
China,20201023,1.0,2.0,3.0,1.0,0.0,2.0,91073.0,4739.0
China,20201024,3.0,3.0,3.0,1.0,0.0,4.0,91106.0,4739.0
China,20201025,3.0,3.0,3.0,1.0,0.0,4.0,91125.0,4739.0
China,20201026,3.0,3.0,3.0,1.0,0.0,4.0,91151.0,4739.0
China,20201027,3.0,3.0,3.0,1.0,0.0,4.0,91175.0,4739.0
China,20201028,3.0,3.0,3.0,1.0,0.0,4.0,91217.0,4739.0
China,20201029,3.0,3.0,3.0,1.0,0.0,4.0,91241.0,4739.0
Germany,20200101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,20200128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Germany,20200129,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Germany,20200130,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Germany,20200131,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Germany,20200201,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Germany,20200202,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
Germany,20200203,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Germany,20200204,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Germany,20200205,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Germany,20200206,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Germany,20200207,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Germany,20200208,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
Germany,20200209,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
Germany,20200210,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
Germany,20200211,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
Germany,20200212,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200213,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200214,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200215,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200216,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200217,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200218,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200219,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200220,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200221,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200222,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200223,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200224,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200225,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
Germany,20200226,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
Germany,20200227,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
Germany,20200228,2.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
Germany,20200229,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
Germany,20200301,2.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0
Germany,20200302,2.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0
Germany,20200303,2.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0
Germany,20200304,2.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0
Germany,20200305,2.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0
Germany,20200306,2.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
Germany,20200307,2.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0
Germany,20200308,2.0,0.0,0.0,0.0,0.0,0.0,847.0,0.0
Germany,20200309,2.0,0.0,1.0,0.0,0.0,0.0,902.0,0.0
Germany,20200310,2.0,0.0,1.0,0.0,0.0,0.0,1139.0,2.0
Germany,20200311,2.0,0.0,1.0,0.0,0.0,0.0,1296.0,2.0
Germany,20200312,2.0,0.0,1.0,0.0,0.0,0.0,1567.0,3.0
Germany,20200313,2.0,0.0,1.0,0.0,0.0,0.0,2369.0,5.0
Germany,20200314,2.0,0.0,1.0,0.0,0.0,0.0,3062.0,5.0
Germany,20200315,2.0,0.0,1.0,0.0,0.0,0.0,3795.0,8.0
Germany,20200316,3.0,0.0,1.0,2.0,0.0,0.0,4838.0,12.0
Germany,20200317,3.0,0.0,1.0,2.0,0.0,0.0,6012.0,13.0
Germany,20200318,3.0,0.0,1.0,2.0,0.0,0.0,7156.0,13.0
Germany,20200319,3.0,0.0,1.0,2.0,0.0,0.0,8198.0,13.0
Germany,20200320,3.0,0.0,1.0,2.0,0.0,0.0,14138.0,43.0
Germany,20200321,3.0,0.0,2.0,2.0,0.0,0.0,18187.0,45.0
Germany,20200322,3.0,2.0,2.0,2.0,0.0,0.0,21463.0,67.0
Germany,20200323,3.0,2.0,2.0,2.0,68442949672.71,0.0,24774.0,94.0
Germany,20200324,3.0,2.0,2.0,2.0,0.0,0.0,29212.0,126.0
Germany,20200325,3.0,2.0,2.0,2.0,0.0,0.0,31554.0,149.0
Germany,20200326,3.0,2.0,2.0,2.0,0.0,0.0,36508.0,198.0
Germany,20200327,3.0,2.0,2.0,2.0,0.0,0.0,42288.0,253.0
Germany,20200328,3.0,2.0,2.0,2.0,0.0,0.0,48582.0,325.0
Germany,20200329,3.0,2.0,2.0,2.0,0.0,0.0,52547.0,389.0
Germany,20200330,3.0,2.0,2.0,2.0,0.0,0.0,57298.0,455.0
Germany,20200331,3.0,2.0,2.0,2.0,0.0,0.0,61913.0,583.0
Germany,20200401,3.0,2.0,2.0,2.0,0.0,1.0,67366.0,732.0
Germany,20200402,3.0,2.0,2.0,2.0,0.0,1.0,73522.0,872.0
Germany,20200403,3.0,2.0,2.0,2.0,0.0,1.0,79696.0,1017.0
Germany,20200404,3.0,2.0,2.0,2.0,0.0,1.0,85778.0,1158.0
Germany,20200405,3.0,2.0,2.0,2.0,0.0,1.0,91714.0,1342.0
Germany,20200406,3.0,2.0,2.0,2.0,0.0,2.0,95391.0,1434.0
Germany,20200407,3.0,2.0,2.0,2.0,0.0,2.0,99225.0,1607.0
Germany,20200408,3.0,2.0,2.0,2.0,0.0,2.0,103228.0,1861.0
Germany,20200409,3.0,2.0,2.0,2.0,0.0,2.0,108202.0,2107.0
Germany,20200410,3.0,2.0,2.0,2.0,0.0,2.0,113525.0,2373.0
Germany,20200411,3.0,2.0,2.0,2.0,0.0,2.0,117658.0,2544.0
Germany,20200412,3.0,2.0,2.0,2.0,0.0,2.0,120479.0,2673.0
Germany,20200413,3.0,2.0,2.0,2.0,0.0,2.0,123016.0,2799.0
Germany,20200414,3.0,2.0,2.0,2.0,0.0,2.0,125098.0,2969.0
Germany,20200415,3.0,2.0,2.0,2.0,0.0,2.0,127584.0,3254.0
Germany,20200416,3.0,2.0,2.0,2.0,0.0,2.0,130450.0,3569.0
Germany,20200417,3.0,2.0,2.0,2.0,0.0,2.0,133830.0,3868.0
Germany,20200418,3.0,2.0,2.0,2.0,0.0,2.0,137439.0,4110.0
Germany,20200419,3.0,2.0,2.0,2.0,0.0,2.0,139897.0,4294.0
Germany,20200420,3.0,2.0,2.0,2.0,0.0,2.0,141672.0,4404.0
Germany,20200421,3.0,2.0,2.0,2.0,0.0,2.0,143457.0,4598.0
Germany,20200422,3.0,2.0,2.0,2.0,0.0,2.0,145694.0,4879.0
Germany,20200423,3.0,2.0,2.0,2.0,0.0,2.0,148046.0,5094.0
Germany,20200424,3.0,2.0,2.0,2.0,0.0,2.0,150383.0,5321.0
Germany,20200425,3.0,2.0,2.0,2.0,0.0,2.0,152438.0,5500.0
Germany,20200426,3.0,2.0,2.0,2.0,0.0,2.0,154175.0,5640.0
Germany,20200427,3.0,2.0,2.0,2.0,0.0,2.0,155193.0,5750.0
Germany,20200428,3.0,2.0,2.0,2.0,0.0,2.0,156337.0,5913.0
Germany,20200429,3.0,2.0,2.0,2.0,0.0,2.0,157641.0,6115.0
Germany,20200430,3.0,2.0,2.0,2.0,0.0,2.0,159119.0,6288.0
Germany,20200501,3.0,2.0,2.0,2.0,0.0,2.0,160758.0,6481.0
Germany,20200502,3.0,2.0,2.0,2.0,0.0,2.0,161703.0,6575.0
Germany,20200503,3.0,2.0,2.0,2.0,0.0,2.0,162496.0,6649.0
Germany,20200504,2.0,2.0,2.0,2.0,0.0,2.0,163175.0,6692.0
Germany,20200505,2.0,2.0,2.0,2.0,0.0,2.0,163860.0,6831.0
Germany,20200506,2.0,2.0,0.0,2.0,0.0,2.0,164807.0,6996.0
Germany,20200507,2.0,2.0,0.0,2.0,0.0,2.0,166091.0,7119.0
Germany,20200508,2.0,2.0,0.0,2.0,0.0,2.0,167300.0,7266.0
Germany,20200509,2.0,2.0,0.0,2.0,0.0,2.0,168551.0,7369.0
Germany,20200510,2.0,2.0,0.0,2.0,0.0,2.0,169218.0,7395.0
Germany,20200511,2.0,2.0,0.0,2.0,0.0,2.0,169575.0,7417.0
Germany,20200512,2.0,2.0,0.0,2.0,0.0,2.0,170508.0,7533.0
Germany,20200513,2.0,2.0,0.0,2.0,0.0,2.0,171306.0,7634.0
Germany,20200514,2.0,2.0,0.0,2.0,0.0,2.0,172239.0,7723.0
Germany,20200515,2.0,2.0,0.0,2.0,0.0,2.0,173152.0,7824.0
Germany,20200516,2.0,2.0,0.0,2.0,0.0,2.0,173772.0,7881.0
Germany,20200517,2.0,2.0,0.0,2.0,0.0,2.0,174355.0,7914.0
Germany,20200518,2.0,2.0,0.0,2.0,0.0,2.0,174697.0,7935.0
Germany,20200519,2.0,2.0,0.0,2.0,0.0,2.0,175210.0,8007.0
Germany,20200520,2.0,2.0,0.0,2.0,0.0,2.0,176007.0,8090.0
Germany,20200521,2.0,2.0,0.0,2.0,0.0,2.0,176752.0,8147.0
Germany,20200522,2.0,2.0,0.0,2.0,0.0,2.0,177212.0,8174.0
Germany,20200523,2.0,2.0,0.0,2.0,0.0,2.0,177850.0,8216.0
Germany,20200524,2.0,2.0,0.0,2.0,0.0,2.0,178281.0,8247.0
Germany,20200525,2.0,2.0,0.0,2.0,0.0,2.0,178570.0,8257.0
Germany,20200526,2.0,2.0,0.0,2.0,0.0,2.0,179002.0,8302.0
Germany,20200527,2.0,2.0,0.0,2.0,0.0,2.0,179364.0,8349.0
Germany,20200528,2.0,2.0,0.0,2.0,0.0,2.0,179717.0,8411.0
Germany,20200529,2.0,2.0,0.0,2.0,0.0,2.0,180458.0,8450.0
Germany,20200530,2.0,2.0,0.0,2.0,0.0,2.0,181196.0,8489.0
Germany,20200531,2.0,2.0,0.0,2.0,0.0,2.0,181482.0,8500.0
Germany,20200601,2.0,2.0,0.0,2.0,0.0,2.0,181815.0,8511.0
Germany,20200602,2.0,2.0,0.0,2.0,0.0,2.0,182028.0,8522.0
Germany,20200603,2.0,2.0,0.0,2.0,0.0,2.0,182370.0,8551.0
Germany,20200604,2.0,2.0,0.0,2.0,0.0,2.0,182764.0,8581.0
Germany,20200605,2.0,2.0,0.0,2.0,0.0,2.0,183271.0,8613.0
Germany,20200606,2.0,2.0,0.0,2.0,0.0,2.0,183678.0,8646.0
Germany,20200607,2.0,2.0,0.0,2.0,0.0,2.0,183979.0,8668.0
Germany,20200608,2.0,2.0,0.0,2.0,0.0,2.0,184193.0,8674.0
Germany,20200609,2.0,2.0,0.0,2.0,0.0,2.0,184543.0,8711.0
Germany,20200610,2.0,2.0,0.0,2.0,0.0,2.0,184861.0,8729.0
Germany,20200611,2.0,2.0,0.0,2.0,0.0,2.0,185416.0,8755.0
Germany,20200612,2.0,2.0,0.0,2.0,0.0,2.0,185674.0,8763.0
Germany,20200613,2.0,2.0,0.0,2.0,0.0,2.0,186022.0,8781.0
Germany,20200614,2.0,2.0,0.0,2.0,0.0,2.0,186269.0,8787.0
Germany,20200615,2.0,2.0,0.0,2.0,0.0,2.0,186461.0,8791.0
Germany,20200616,2.0,2.0,0.0,2.0,0.0,2.0,186839.0,8800.0
Germany,20200617,2.0,2.0,0.0,2.0,28000000000.0,2.0,187184.0,8830.0
Germany,20200618,3.0,2.0,0.0,2.0,0.0,2.0,187764.0,8856.0
Germany,20200619,3.0,2.0,0.0,2.0,0.0,2.0,188534.0,8872.0
Germany,20200620,3.0,2.0,0.0,2.0,0.0,2.0,189135.0,8882.0
Germany,20200621,3.0,2.0,0.0,2.0,0.0,2.0,189822.0,8882.0
Germany,20200622,3.0,2.0,0.0,2.0,0.0,2.0,190359.0,8885.0
Germany,20200623,3.0,2.0,0.0,2.0,0.0,2.0,190862.0,8895.0
Germany,20200624,3.0,2.0,0.0,2.0,0.0,2.0,191449.0,8914.0
Germany,20200625,3.0,2.0,0.0,2.0,0.0,2.0,192079.0,8927.0
Germany,20200626,3.0,2.0,0.0,2.0,0.0,2.0,192556.0,8948.0
Germany,20200627,3.0,2.0,0.0,2.0,0.0,2.0,193243.0,8954.0
Germany,20200628,3.0,2.0,0.0,2.0,0.0,2.0,193499.0,8957.0
Germany,20200629,3.0,2.0,0.0,2.0,0.0,2.0,193761.0,8961.0
Germany,20200630,3.0,2.0,0.0,2.0,0.0,2.0,194259.0,8973.0
Germany,20200701,3.0,2.0,0.0,2.0,0.0,2.0,194725.0,8985.0
Germany,20200702,3.0,2.0,0.0,2.0,0.0,2.0,195228.0,8994.0
Germany,20200703,3.0,2.0,0.0,2.0,0.0,2.0,195674.0,9003.0
Germany,20200704,3.0,2.0,0.0,2.0,0.0,2.0,196096.0,9010.0
Germany,20200705,3.0,2.0,0.0,2.0,0.0,2.0,196335.0,9012.0
Germany,20200706,3.0,2.0,0.0,2.0,0.0,2.0,196554.0,9016.0
Germany,20200707,1.0,2.0,0.0,2.0,0.0,2.0,196944.0,9024.0
Germany,20200708,1.0,2.0,0.0,2.0,0.0,2.0,197341.0,9036.0
Germany,20200709,1.0,2.0,0.0,2.0,0.0,2.0,197783.0,9048.0
Germany,20200710,1.0,2.0,0.0,2.0,0.0,2.0,198178.0,9054.0
Germany,20200711,1.0,2.0,0.0,2.0,0.0,2.0,198556.0,9060.0
Germany,20200712,1.0,2.0,0.0,2.0,0.0,2.0,198804.0,9063.0
Germany,20200713,1.0,2.0,0.0,2.0,0.0,2.0,198963.0,9064.0
Germany,20200714,1.0,2.0,0.0,2.0,0.0,2.0,199375.0,9068.0
Germany,20200715,1.0,2.0,0.0,2.0,0.0,2.0,199726.0,9071.0
Germany,20200716,1.0,2.0,0.0,2.0,0.0,2.0,200260.0,9078.0
Germany,20200717,1.0,2.0,0.0,2.0,0.0,2.0,200843.0,9082.0
Germany,20200718,1.0,2.0,0.0,2.0,0.0,2.0,201372.0,9083.0
Germany,20200719,1.0,2.0,0.0,2.0,0.0,2.0,201574.0,9084.0
Germany,20200720,1.0,2.0,0.0,2.0,0.0,2.0,201823.0,9086.0
Germany,20200721,1.0,2.0,0.0,2.0,0.0,2.0,202345.0,9090.0
Germany,20200722,1.0,2.0,0.0,2.0,0.0,2.0,202799.0,9095.0
Germany,20200723,1.0,2.0,0.0,2.0,0.0,2.0,203368.0,9101.0
Germany,20200724,1.0,2.0,0.0,2.0,0.0,2.0,204183.0,9111.0
Germany,20200725,1.0,2.0,0.0,2.0,0.0,2.0,204964.0,9118.0
Germany,20200726,1.0,2.0,0.0,2.0,0.0,2.0,205269.0,9118.0
Germany,20200727,1.0,2.0,0.0,2.0,0.0,2.0,205609.0,9118.0
Germany,20200728,1.0,2.0,0.0,2.0,0.0,2.0,206242.0,9122.0
Germany,20200729,1.0,2.0,0.0,2.0,0.0,2.0,206926.0,9128.0
Germany,20200730,1.0,2.0,0.0,2.0,0.0,2.0,207828.0,9134.0
Germany,20200731,1.0,2.0,0.0,2.0,0.0,2.0,208698.0,9141.0
Germany,20200801,1.0,2.0,0.0,2.0,0.0,2.0,209653.0,9141.0
Germany,20200802,1.0,2.0,0.0,2.0,0.0,2.0,209893.0,9141.0
Germany,20200803,1.0,2.0,0.0,2.0,0.0,2.0,210402.0,9148.0
Germany,20200804,1.0,2.0,0.0,2.0,0.0,2.0,211281.0,9156.0
Germany,20200805,1.0,2.0,0.0,2.0,0.0,2.0,212022.0,9168.0
Germany,20200806,1.0,2.0,0.0,2.0,0.0,2.0,213067.0,9175.0
Germany,20200807,2.0,2.0,0.0,2.0,0.0,2.0,214214.0,9183.0
Germany,20200808,2.0,2.0,0.0,2.0,0.0,2.0,215336.0,9195.0
Germany,20200809,2.0,2.0,0.0,2.0,0.0,2.0,215891.0,9196.0
Germany,20200810,2.0,2.0,0.0,2.0,0.0,2.0,216327.0,9197.0
Germany,20200811,2.0,2.0,0.0,2.0,0.0,2.0,217293.0,9201.0
Germany,20200812,2.0,2.0,0.0,2.0,0.0,2.0,218519.0,9207.0
Germany,20200813,2.0,2.0,0.0,2.0,0.0,2.0,219964.0,9211.0
Germany,20200814,2.0,2.0,0.0,2.0,0.0,2.0,221413.0,9225.0
Germany,20200815,2.0,2.0,0.0,2.0,0.0,2.0,222828.0,9231.0
Germany,20200816,2.0,2.0,0.0,2.0,0.0,2.0,223453.0,9231.0
Germany,20200817,2.0,2.0,0.0,2.0,0.0,2.0,224014.0,9232.0
Germany,20200818,2.0,2.0,0.0,2.0,0.0,2.0,225404.0,9236.0
Germany,20200819,2.0,2.0,0.0,2.0,0.0,2.0,226914.0,9243.0
Germany,20200820,2.0,2.0,0.0,2.0,0.0,2.0,228621.0,9253.0
Germany,20200821,2.0,2.0,0.0,2.0,0.0,2.0,230048.0,9260.0
Germany,20200822,2.0,2.0,0.0,2.0,0.0,2.0,232082.0,9267.0
Germany,20200823,2.0,2.0,0.0,2.0,0.0,2.0,232864.0,9269.0
Germany,20200824,2.0,2.0,0.0,2.0,0.0,2.0,233575.0,9272.0
Germany,20200825,2.0,2.0,0.0,2.0,0.0,2.0,234853.0,9277.0
Germany,20200826,2.0,2.0,0.0,2.0,0.0,2.0,236429.0,9280.0
Germany,20200827,2.0,2.0,0.0,2.0,0.0,2.0,237936.0,9285.0
Germany,20200828,2.0,2.0,0.0,2.0,0.0,2.0,239507.0,9288.0
Germany,20200829,2.0,2.0,0.0,2.0,0.0,2.0,240986.0,9289.0
Germany,20200830,2.0,2.0,0.0,2.0,0.0,2.0,241771.0,9295.0
Germany,20200831,2.0,2.0,0.0,2.0,0.0,2.0,242381.0,9298.0
Germany,20200901,2.0,2.0,0.0,2.0,0.0,2.0,243599.0,9302.0
Germany,20200902,2.0,2.0,0.0,2.0,0.0,2.0,244855.0,9313.0
Germany,20200903,1.0,2.0,0.0,2.0,0.0,2.0,246166.0,9321.0
Germany,20200904,1.0,2.0,0.0,2.0,0.0,2.0,247619.0,9322.0
Germany,20200905,1.0,2.0,0.0,2.0,0.0,2.0,248997.0,9324.0
Germany,20200906,1.0,2.0,0.0,2.0,0.0,2.0,249985.0,9325.0
Germany,20200907,1.0,2.0,0.0,2.0,0.0,2.0,250799.0,9325.0
Germany,20200908,1.0,2.0,0.0,2.0,0.0,2.0,252298.0,9329.0
Germany,20200909,1.0,2.0,0.0,2.0,0.0,2.0,253474.0,9338.0
Germany,20200910,1.0,2.0,0.0,2.0,0.0,2.0,255366.0,9341.0
Germany,20200911,1.0,2.0,0.0,2.0,0.0,2.0,256850.0,9342.0
Germany,20200912,1.0,2.0,0.0,2.0,0.0,2.0,258480.0,9347.0
Germany,20200913,1.0,2.0,0.0,2.0,0.0,2.0,259428.0,9349.0
Germany,20200914,1.0,2.0,0.0,2.0,0.0,2.0,260355.0,9350.0
Germany,20200915,1.0,2.0,0.0,2.0,0.0,2.0,261762.0,9362.0
Germany,20200916,1.0,2.0,0.0,2.0,0.0,2.0,263663.0,9368.0
Germany,20200917,1.0,2.0,0.0,2.0,0.0,2.0,265857.0,9371.0
Germany,20200918,1.0,2.0,0.0,2.0,0.0,2.0,267773.0,9378.0
Germany,20200919,1.0,2.0,0.0,2.0,0.0,2.0,270070.0,9384.0
Germany,20200920,1.0,2.0,0.0,2.0,0.0,2.0,271415.0,9386.0
Germany,20200921,1.0,2.0,0.0,2.0,0.0,2.0,272337.0,9386.0
Germany,20200922,1.0,2.0,0.0,2.0,0.0,2.0,274158.0,9396.0
Germany,20200923,1.0,2.0,0.0,2.0,0.0,2.0,275927.0,9409.0
Germany,20200924,1.0,2.0,0.0,2.0,0.0,2.0,278070.0,9428.0
Germany,20200925,1.0,2.0,0.0,2.0,0.0,2.0,280223.0,9443.0
Germany,20200926,1.0,2.0,0.0,2.0,0.0,2.0,282730.0,9452.0
Germany,20200927,1.0,2.0,0.0,2.0,0.0,2.0,284140.0,9457.0
Germany,20200928,1.0,2.0,0.0,2.0,0.0,2.0,285332.0,9460.0
Germany,20200929,1.0,2.0,0.0,2.0,0.0,2.0,287421.0,9471.0
Germany,20200930,1.0,2.0,0.0,2.0,0.0,2.0,289219.0,9488.0
